time,loaded,inserted,running,waiting,ended,arrived,collisions,teleports,halting,stopped,meanWaitingTime,meanTravelTime,meanSpeed,meanSpeedRelative,duration
58732.0,1417,1303,336,20,967,967,0,0,111,0,4.29,251.1,6.42,0.46,6
58733.0,1417,1304,337,19,967,967,0,0,106,0,4.29,251.1,6.55,0.48,5
58734.0,1417,1305,336,20,969,969,0,0,110,0,4.29,251.09,6.65,0.48,5
58735.0,1417,1307,338,18,969,969,0,0,113,0,4.29,251.09,6.77,0.48,5
58736.0,1417,1308,339,18,969,969,0,0,119,0,4.29,251.09,6.98,0.5,5
58737.0,1417,1309,338,20,971,971,0,0,119,0,4.29,251.15,7.08,0.51,4
58738.0,1417,1312,341,17,971,971,0,0,119,0,4.36,251.15,7.1,0.51,5
58739.0,1417,1313,341,19,972,972,0,0,118,0,4.35,251.08,7.02,0.51,5
58740.0,1417,1316,344,18,972,972,0,0,121,0,4.34,251.08,6.92,0.5,7
58741.0,1417,1319,344,17,975,975,0,0,122,0,4.41,251.91,6.8,0.49,6
58742.0,1417,1319,343,18,976,976,0,0,122,0,4.41,251.91,6.79,0.49,5
58743.0,1417,1320,344,19,976,976,0,0,123,0,4.41,251.91,6.79,0.5,6
58744.0,1417,1324,347,17,977,977,0,0,128,0,4.48,251.96,6.62,0.49,7
58745.0,1417,1325,347,20,978,978,0,0,127,0,4.47,252.01,6.51,0.48,6
58746.0,1417,1327,349,20,978,978,0,0,131,0,4.47,252.01,6.45,0.48,6
58747.0,1417,1330,351,20,979,979,0,0,134,0,4.54,251.94,6.36,0.47,6
58748.0,1417,1331,352,22,979,979,0,0,140,0,4.54,251.94,6.33,0.47,6
58749.0,1417,1333,354,20,979,979,0,0,147,0,4.54,251.94,6.25,0.46,5
58750.0,1417,1336,356,21,980,980,0,0,149,0,4.61,252.64,6.16,0.46,6
58751.0,1417,1337,355,21,982,982,0,0,146,0,4.6,252.55,6.05,0.45,6
58752.0,1417,1340,358,21,982,982,0,0,151,0,4.6,252.55,6.04,0.45,7
58753.0,1417,1343,359,20,984,984,0,0,156,0,4.59,252.41,5.98,0.45,7
58754.0,1417,1344,360,22,984,984,0,0,155,0,4.66,252.41,6.01,0.45,6
58755.0,1417,1346,362,21,984,984,0,0,157,0,4.66,252.41,6.03,0.45,5
58756.0,1417,1348,363,20,985,985,0,0,159,0,4.67,252.51,6.06,0.45,5
58757.0,1417,1350,365,21,985,985,0,0,160,0,4.74,252.51,6.02,0.45,7
58758.0,1417,1352,365,20,987,987,0,0,164,0,4.74,253.13,5.91,0.44,6
58759.0,1417,1356,369,22,987,987,0,0,164,0,4.73,253.13,5.75,0.43,6
58760.0,1417,1358,370,20,988,988,0,0,164,0,4.81,253.13,5.68,0.43,6
58761.0,1417,1361,373,20,988,988,0,0,170,0,4.81,253.13,5.62,0.42,5
58762.0,1417,1363,374,18,989,989,0,0,174,0,4.81,253.07,5.56,0.42,6
58763.0,1417,1365,374,17,991,991,0,0,176,0,4.87,253.45,5.49,0.41,6
58764.0,1417,1367,376,16,991,991,0,0,176,0,4.88,253.45,5.46,0.41,6
58765.0,1417,1371,380,15,991,991,0,0,181,0,4.88,253.45,5.36,0.4,6
58766.0,1417,1374,382,14,992,992,0,0,181,0,4.95,253.34,5.26,0.39,7
58767.0,1417,1376,383,14,993,993,0,0,183,0,4.95,253.48,5.22,0.39,6
58768.0,1417,1377,383,13,994,994,0,0,187,0,4.95,253.32,5.19,0.39,5
58769.0,1417,1379,385,11,994,994,0,0,190,0,5.02,253.32,5.06,0.38,5
58770.0,1417,1380,386,10,994,994,0,0,143,0,5.03,253.32,5.24,0.4,6
58771.0,1417,1381,386,9,995,995,0,0,118,0,5.04,253.27,5.42,0.41,6
58772.0,1417,1382,387,8,995,995,0,0,103,0,5.11,253.27,5.58,0.42,6
58773.0,1417,1384,387,8,997,997,0,0,95,0,5.1,253.11,5.82,0.43,7
58774.0,1417,1387,389,7,998,998,0,0,90,0,5.11,253.12,6.15,0.46,8
58775.0,1417,1388,389,7,999,999,0,0,90,0,5.15,252.93,6.56,0.48,7
58776.0,1417,1389,390,7,999,999,0,0,88,0,5.16,252.93,6.93,0.51,7
58777.0,1417,1391,391,6,1000,1000,0,0,84,0,5.16,252.77,7.29,0.53,6
58778.0,1417,1392,392,7,1000,1000,0,0,81,0,5.15,252.77,7.57,0.55,8
58779.0,1417,1396,396,5,1000,1000,0,0,85,0,5.21,252.77,7.67,0.55,8
58780.0,1417,1398,398,4,1000,1000,0,0,82,0,5.2,252.77,7.83,0.57,6
58781.0,1417,1398,395,4,1003,1003,0,0,83,0,5.2,252.49,7.97,0.58,7
58782.0,1417,1398,394,4,1004,1004,0,0,84,0,5.2,252.41,8.18,0.59,6
58783.0,1417,1400,395,3,1005,1005,0,0,86,0,5.2,252.29,8.15,0.58,6
58784.0,1417,1400,395,3,1005,1005,0,0,87,0,5.2,252.29,8.17,0.59,6
58785.0,1417,1401,395,4,1006,1006,0,0,89,0,5.2,252.17,8.13,0.59,6
58786.0,1417,1402,394,3,1008,1008,0,0,92,0,5.2,253.18,8.14,0.59,6
58787.0,1417,1403,395,3,1008,1008,0,0,97,0,5.19,253.18,8.11,0.58,6
58788.0,1417,1403,393,3,1010,1010,0,0,98,0,5.19,253.18,8.03,0.58,5
58789.0,1417,1403,393,3,1010,1010,0,0,100,0,5.19,253.18,7.99,0.58,6
58790.0,1417,1403,391,3,1012,1012,0,0,103,0,5.19,253.15,7.95,0.57,6
58791.0,1417,1404,391,3,1013,1013,0,0,108,0,5.19,253.21,7.94,0.57,7
58792.0,1417,1406,393,3,1013,1013,0,0,113,0,5.18,253.21,7.93,0.57,6
58793.0,1417,1406,390,3,1016,1016,0,0,111,0,5.18,253.19,7.91,0.57,5
58794.0,1417,1407,391,4,1016,1016,0,0,114,0,5.18,253.19,7.82,0.56,6
58795.0,1417,1410,392,3,1018,1018,0,0,116,0,5.17,253.17,7.63,0.55,6
58796.0,1417,1410,390,3,1020,1020,0,0,111,0,5.17,253.32,7.6,0.55,6
58797.0,1417,1410,389,3,1021,1021,0,0,111,0,5.17,253.23,7.61,0.55,7
58798.0,1417,1411,387,3,1024,1024,0,0,112,0,5.17,253.17,7.53,0.54,6
58799.0,1417,1411,386,4,1025,1025,0,0,112,0,5.17,253.04,7.51,0.54,6
58800.0,1417,1411,383,4,1028,1028,0,0,113,0,5.17,253.2,7.51,0.54,5
58801.0,1417,1412,383,3,1029,1029,0,0,114,0,5.17,253.11,7.54,0.54,5
58802.0,1417,1412,379,3,1033,1033,0,0,110,0,5.17,253.04,7.54,0.54,7
58803.0,1417,1413,380,3,1033,1033,0,0,111,0,5.16,253.04,7.57,0.54,5
58804.0,1417,1413,377,3,1036,1036,0,0,111,0,5.16,252.94,7.65,0.55,6
58805.0,1417,1413,376,3,1037,1037,0,0,111,0,5.16,252.96,7.74,0.55,6
58806.0,1679,1414,372,3,1042,1042,0,0,113,0,5.16,253.07,7.68,0.55,29
58807.0,1679,1416,373,3,1043,1043,0,0,117,0,5.15,253.14,7.69,0.55,5
58808.0,1679,1417,371,4,1046,1046,0,0,116,0,5.15,253.13,7.55,0.55,6
58809.0,1679,1417,369,4,1048,1048,0,0,118,0,5.15,253.24,7.33,0.53,6
58810.0,1679,1418,368,4,1050,1050,0,0,120,0,5.15,253.2,7.18,0.52,5
58811.0,1679,1418,366,4,1052,1052,0,0,119,0,5.15,253.32,7.03,0.51,5
58812.0,1679,1419,367,5,1052,1052,0,0,121,0,5.15,253.32,6.94,0.51,6
58813.0,1679,1422,368,4,1054,1054,0,0,125,0,5.14,253.35,6.82,0.5,5
58814.0,1679,1423,364,5,1059,1059,0,0,125,0,5.14,253.31,6.7,0.49,5
58815.0,1679,1423,364,5,1059,1059,0,0,117,0,5.14,253.31,6.82,0.49,5
58816.0,1679,1425,363,4,1062,1062,0,0,118,0,5.13,253.34,6.77,0.49,5
58817.0,1679,1425,360,4,1065,1065,0,0,116,0,5.13,253.3,6.79,0.49,5
58818.0,1679,1425,357,5,1068,1068,0,0,119,0,5.13,253.23,6.69,0.49,6
58819.0,1679,1426,353,5,1073,1073,0,0,124,0,5.13,252.97,6.45,0.47,6
58820.0,1679,1428,353,5,1075,1075,0,0,107,0,5.13,252.9,6.4,0.46,6
58821.0,1679,1428,353,8,1075,1075,0,0,98,0,5.13,252.9,6.52,0.48,5
58822.0,1679,1429,352,8,1077,1077,0,0,97,0,5.13,252.76,6.63,0.48,5
58823.0,1679,1431,354,7,1077,1077,0,0,94,0,5.12,252.76,6.78,0.49,5
58824.0,1679,1432,353,8,1079,1079,0,0,96,0,5.12,252.67,6.94,0.5,5
58825.0,1679,1433,354,7,1079,1079,0,0,96,0,5.12,252.67,7.1,0.51,6
58826.0,1679,1434,353,8,1081,1081,0,0,95,0,5.12,252.55,7.22,0.52,6
58827.0,1679,1435,354,9,1081,1081,0,0,97,0,5.11,252.55,7.31,0.53,6
58828.0,1679,1438,357,8,1081,1081,0,0,103,0,5.19,252.55,7.4,0.53,6
58829.0,1679,1439,357,9,1082,1082,0,0,104,0,5.27,252.53,7.43,0.53,6
58830.0,1679,1442,359,9,1083,1083,0,0,108,0,5.27,252.54,7.45,0.53,6
58831.0,1679,1445,361,9,1084,1084,0,0,112,0,5.26,252.45,7.46,0.53,5
58832.0,1679,1445,358,11,1087,1087,0,0,110,0,5.26,252.29,7.48,0.54,6
58833.0,1679,1447,359,9,1088,1088,0,0,112,0,5.26,252.12,7.47,0.54,6
58834.0,1679,1450,361,9,1089,1089,0,0,115,0,5.26,251.95,7.36,0.53,6
58835.0,1679,1450,359,10,1091,1091,0,0,116,0,5.26,252.6,7.25,0.52,6
58836.0,1679,1452,360,9,1092,1092,0,0,117,0,5.26,253.3,7.17,0.51,6
58837.0,1679,1454,362,9,1092,1092,0,0,120,0,5.26,253.3,7.04,0.51,7
58838.0,1679,1454,361,11,1093,1093,0,0,122,0,5.26,253.23,6.95,0.5,6
58839.0,1679,1458,364,11,1094,1094,0,0,131,0,5.25,253.23,6.8,0.49,6
58840.0,1679,1460,366,10,1094,1094,0,0,132,0,5.26,253.23,6.61,0.48,5
58841.0,1679,1461,366,10,1095,1095,0,0,133,0,5.25,253.24,6.44,0.47,5
58842.0,1679,1463,368,10,1095,1095,0,0,141,0,5.25,253.24,6.3,0.46,5
58843.0,1679,1468,373,8,1095,1095,0,0,149,0,5.25,253.24,6.13,0.45,6
58844.0,1679,1470,375,7,1095,1095,0,0,147,0,5.24,253.24,6.09,0.45,7
58845.0,1679,1472,377,8,1095,1095,0,0,152,0,5.23,253.24,6.03,0.45,7
58846.0,1679,1475,380,10,1095,1095,0,0,151,0,5.24,253.24,5.92,0.44,6
58847.0,1679,1476,380,10,1096,1096,0,0,150,0,5.23,253.24,5.89,0.44,6
58848.0,1679,1479,383,11,1096,1096,0,0,157,0,5.23,253.24,5.84,0.44,5
58849.0,1679,1481,384,9,1097,1097,0,0,159,0,5.23,253.11,5.77,0.43,5
58850.0,1679,1482,385,9,1097,1097,0,0,163,0,5.23,253.11,5.74,0.43,6
58851.0,1679,1484,387,8,1097,1097,0,0,168,0,5.23,253.11,5.69,0.43,6
58852.0,1679,1486,388,7,1098,1098,0,0,174,0,5.23,253.1,5.6,0.42,5
58853.0,1679,1486,388,7,1098,1098,0,0,175,0,5.23,253.1,5.62,0.42,7
58854.0,1679,1488,389,7,1099,1099,0,0,181,0,5.23,253.09,5.6,0.42,6
58855.0,1679,1489,390,6,1099,1099,0,0,177,0,5.24,253.09,5.56,0.42,5
58856.0,1679,1489,388,6,1101,1101,0,0,180,0,5.24,253.04,5.41,0.41,6
58857.0,1679,1490,388,6,1102,1102,0,0,184,0,5.23,252.82,5.29,0.4,7
58858.0,1679,1494,390,5,1104,1104,0,0,192,0,5.23,252.71,5.12,0.39,7
58859.0,1679,1494,389,6,1105,1105,0,0,193,0,5.23,253.03,4.99,0.37,6
58860.0,1679,1495,388,7,1107,1107,0,0,143,0,5.23,253.11,5.16,0.38,5
58861.0,1679,1496,388,6,1108,1108,0,0,119,0,5.24,253.06,5.4,0.4,6
58862.0,1679,1496,387,6,1109,1109,0,0,112,0,5.24,253.22,5.69,0.42,6
58863.0,1679,1497,387,5,1110,1110,0,0,107,0,5.24,253.0,5.93,0.44,7
58864.0,1679,1501,390,4,1111,1111,0,0,109,0,5.25,252.96,6.18,0.45,6
58865.0,1679,1502,390,3,1112,1112,0,0,104,0,5.25,252.76,6.53,0.48,7
58866.0,1679,1502,390,4,1112,1112,0,0,100,0,5.25,252.76,6.89,0.5,6
58867.0,1679,1505,393,3,1112,1112,0,0,104,0,5.25,252.76,7.11,0.52,6
58868.0,1679,1505,393,3,1112,1112,0,0,101,0,5.25,252.76,7.32,0.53,6
58869.0,1679,1506,394,4,1112,1112,0,0,105,0,5.25,252.76,7.44,0.54,6
58870.0,1679,1509,393,2,1116,1116,0,0,110,0,5.26,252.44,7.51,0.54,7
58871.0,1679,1510,393,4,1117,1117,0,0,108,0,5.25,252.47,7.68,0.55,7
58872.0,1679,1511,393,4,1118,1118,0,0,107,0,5.25,252.35,7.77,0.56,6
58873.0,1679,1512,393,3,1119,1119,0,0,108,0,5.25,252.23,7.82,0.56,7
58874.0,1679,1512,392,4,1120,1120,0,0,107,0,5.25,252.11,7.91,0.57,6
58875.0,1679,1512,391,5,1121,1121,0,0,109,0,5.25,251.99,7.92,0.57,6
58876.0,1679,1513,389,4,1124,1124,0,0,112,0,5.25,252.36,7.87,0.56,6
58877.0,1679,1513,388,4,1125,1125,0,0,113,0,5.25,252.28,7.89,0.56,6
58878.0,1679,1513,385,4,1128,1128,0,0,111,0,5.25,252.89,7.89,0.56,6
58879.0,1679,1515,384,3,1131,1131,0,0,112,0,5.25,253.44,7.84,0.56,6
58880.0,1679,1515,381,3,1134,1134,0,0,110,0,5.25,253.21,7.84,0.56,5
58881.0,1679,1515,378,3,1137,1137,0,0,110,0,5.25,253.2,7.83,0.56,6
58882.0,1679,1517,379,2,1138,1138,0,0,111,0,5.25,253.09,7.87,0.56,5
58883.0,1679,1517,377,2,1140,1140,0,0,110,0,5.25,253.08,7.91,0.56,6
58884.0,1679,1518,376,2,1142,1142,0,0,109,0,5.25,253.23,7.79,0.55,5
58885.0,1679,1519,376,1,1143,1143,0,0,109,0,5.25,253.25,7.75,0.55,6
58886.0,1679,1520,376,2,1144,1144,0,0,108,0,5.25,253.35,7.72,0.54,7
58887.0,1679,1522,376,2,1146,1146,0,0,111,0,5.24,253.84,7.66,0.54,6
58888.0,1679,1523,376,1,1147,1147,0,0,113,0,5.24,253.88,7.65,0.54,6
58889.0,1679,1524,377,1,1147,1147,0,0,115,0,5.24,253.88,7.6,0.54,5
58890.0,1679,1524,376,1,1148,1148,0,0,116,0,5.24,253.95,7.56,0.54,6
58891.0,1679,1526,377,2,1149,1149,0,0,118,0,5.23,254.0,7.47,0.53,6
58892.0,1679,1527,376,1,1151,1151,0,0,122,0,5.23,254.1,7.5,0.53,6
58893.0,1679,1527,376,3,1151,1151,0,0,123,0,5.23,254.1,7.52,0.54,5
58894.0,1679,1528,376,2,1152,1152,0,0,126,0,5.23,254.08,7.49,0.54,6
58895.0,1679,1530,377,3,1153,1153,0,0,129,0,5.22,254.02,7.41,0.53,6
58896.0,1679,1530,376,3,1154,1154,0,0,128,0,5.22,254.06,7.32,0.52,6
58897.0,1679,1533,376,2,1157,1157,0,0,135,0,5.22,253.91,7.13,0.51,6
58898.0,1679,1533,374,3,1159,1159,0,0,140,0,5.22,253.91,7.03,0.5,6
58899.0,1679,1535,375,3,1160,1160,0,0,144,0,5.21,253.81,6.85,0.49,6
58900.0,1679,1537,373,1,1164,1164,0,0,148,0,5.21,253.84,6.64,0.48,6
58901.0,1679,1537,371,2,1166,1166,0,0,147,0,5.21,253.68,6.52,0.47,5
58902.0,1679,1539,371,1,1168,1168,0,0,150,0,5.2,253.85,6.31,0.46,5
58903.0,1679,1539,370,1,1169,1169,0,0,149,0,5.2,253.92,6.17,0.45,6
58904.0,1679,1541,370,1,1171,1171,0,0,153,0,5.2,253.88,6.05,0.44,6
58905.0,1679,1543,372,1,1171,1171,0,0,149,0,5.19,253.88,6.04,0.44,5
58906.0,1679,1543,370,1,1173,1173,0,0,145,0,5.19,253.85,6.0,0.44,6
58907.0,1679,1543,370,2,1173,1173,0,0,147,0,5.19,253.85,6.04,0.44,5
58908.0,1679,1545,372,2,1173,1173,0,0,150,0,5.19,253.85,5.95,0.44,5
58909.0,1679,1545,372,2,1173,1173,0,0,152,0,5.19,253.85,5.89,0.43,6
58910.0,1679,1546,372,3,1174,1174,0,0,141,0,5.18,253.86,5.92,0.43,5
58911.0,1679,1548,373,3,1175,1175,0,0,131,0,5.18,253.86,5.98,0.43,6
58912.0,1679,1549,373,4,1176,1176,0,0,126,0,5.18,253.72,6.1,0.44,5
58913.0,1679,1549,373,4,1176,1176,0,0,128,0,5.18,253.72,6.21,0.45,6
58914.0,1679,1551,375,4,1176,1176,0,0,131,0,5.18,253.72,6.39,0.46,7
58915.0,1679,1553,377,4,1176,1176,0,0,134,0,5.17,253.72,6.55,0.47,5
58916.0,1679,1553,377,5,1176,1176,0,0,131,0,5.17,253.72,6.74,0.48,5
58917.0,1679,1554,378,7,1176,1176,0,0,133,0,5.17,253.72,6.88,0.49,6
58918.0,1679,1558,381,4,1177,1177,0,0,135,0,5.16,253.66,6.9,0.49,7
58919.0,1679,1559,382,6,1177,1177,0,0,132,0,5.16,253.66,6.98,0.5,5
58920.0,1679,1559,378,6,1181,1181,0,0,130,0,5.16,253.65,6.94,0.49,6
58921.0,1679,1564,382,6,1182,1182,0,0,138,0,5.15,253.62,6.91,0.49,5
58922.0,1679,1564,380,7,1184,1184,0,0,131,0,5.15,253.64,6.94,0.49,5
58923.0,1679,1564,378,7,1186,1186,0,0,134,0,5.15,253.6,6.93,0.49,5
58924.0,1679,1567,380,6,1187,1187,0,0,140,0,5.15,253.59,6.85,0.49,6
58925.0,1679,1568,381,6,1187,1187,0,0,142,0,5.15,253.59,6.84,0.49,6
58926.0,1679,1569,381,7,1188,1188,0,0,142,0,5.15,253.58,6.74,0.48,6
58927.0,1679,1570,382,7,1188,1188,0,0,144,0,5.15,253.58,6.67,0.48,5
58928.0,1679,1571,381,7,1190,1190,0,0,151,0,5.15,253.53,6.64,0.48,6
58929.0,1679,1574,383,8,1191,1191,0,0,155,0,5.14,253.48,6.59,0.47,5
58930.0,1679,1576,384,8,1192,1192,0,0,158,0,5.14,253.43,6.46,0.47,6
58931.0,1679,1576,384,9,1192,1192,0,0,159,0,5.14,253.43,6.44,0.47,5
58932.0,1679,1578,385,9,1193,1193,0,0,165,0,5.14,253.38,6.35,0.46,6
58933.0,1679,1579,384,8,1195,1195,0,0,165,0,5.14,253.29,6.24,0.45,5
58934.0,1679,1579,384,9,1195,1195,0,0,170,0,5.14,253.29,6.16,0.45,5
58935.0,1679,1579,383,9,1196,1196,0,0,171,0,5.14,253.71,6.12,0.44,6
58936.0,1679,1582,386,9,1196,1196,0,0,177,0,5.14,253.71,5.91,0.43,5
58937.0,1679,1583,387,9,1196,1196,0,0,179,0,5.14,253.71,5.83,0.42,6
58938.0,1679,1584,387,10,1197,1197,0,0,184,0,5.14,253.65,5.71,0.42,7
58939.0,1679,1586,389,9,1197,1197,0,0,185,0,5.14,253.65,5.59,0.41,5
58940.0,1679,1586,389,10,1197,1197,0,0,187,0,5.14,253.65,5.46,0.4,5
58941.0,1679,1586,389,11,1197,1197,0,0,187,0,5.14,253.65,5.37,0.39,6
58942.0,1679,1589,391,10,1198,1198,0,0,192,0,5.14,253.64,5.22,0.38,6
58943.0,1679,1591,393,11,1198,1198,0,0,198,0,5.14,253.64,5.14,0.38,5
58944.0,1679,1592,393,10,1199,1199,0,0,200,0,5.13,253.64,5.1,0.38,6
58945.0,1679,1595,396,9,1199,1199,0,0,206,0,5.14,253.64,5.05,0.37,5
58946.0,1679,1595,394,9,1201,1201,0,0,206,0,5.14,253.65,4.98,0.37,6
58947.0,1679,1595,394,10,1201,1201,0,0,208,0,5.14,253.65,4.96,0.37,5
58948.0,1679,1598,397,8,1201,1201,0,0,215,0,5.14,253.65,4.9,0.36,5
58949.0,1679,1600,399,8,1201,1201,0,0,218,0,5.14,253.65,4.75,0.35,6
58950.0,1679,1600,398,9,1202,1202,0,0,170,0,5.14,253.57,4.87,0.36,5
58951.0,1679,1602,400,7,1202,1202,0,0,146,0,5.14,253.57,5.12,0.38,7
58952.0,1679,1602,400,7,1202,1202,0,0,127,0,5.14,253.57,5.32,0.39,8
58953.0,1679,1603,401,7,1202,1202,0,0,120,0,5.14,253.57,5.64,0.41,6
58954.0,1679,1605,403,6,1202,1202,0,0,117,0,5.15,253.57,6.02,0.44,7
58955.0,1679,1605,401,6,1204,1204,0,0,111,0,5.15,253.53,6.44,0.47,7
58956.0,1679,1606,402,6,1204,1204,0,0,115,0,5.15,253.53,6.83,0.49,5
58957.0,1679,1608,403,5,1205,1205,0,0,116,0,5.15,253.52,7.18,0.52,6
58958.0,1679,1609,403,5,1206,1206,0,0,111,0,5.15,253.57,7.49,0.54,7
58959.0,1679,1610,404,6,1206,1206,0,0,110,0,5.15,253.57,7.82,0.56,6
58960.0,1679,1613,405,4,1208,1208,0,0,114,0,5.16,253.54,7.97,0.57,7
58961.0,1679,1613,404,4,1209,1209,0,0,109,0,5.16,253.44,8.1,0.58,6
58962.0,1679,1614,404,4,1210,1210,0,0,108,0,5.15,253.24,8.12,0.58,6
58963.0,1679,1616,404,3,1212,1212,0,0,108,0,5.16,253.04,8.02,0.58,7
58964.0,1679,1616,404,3,1212,1212,0,0,108,0,5.16,253.04,7.97,0.57,6
58965.0,1679,1617,404,3,1213,1213,0,0,113,0,5.16,253.15,7.94,0.57,6
58966.0,1679,1619,404,2,1215,1215,0,0,115,0,5.17,253.84,7.92,0.57,6
58967.0,1679,1619,402,2,1217,1217,0,0,111,0,5.17,254.28,7.89,0.57,6
58968.0,1679,1620,401,2,1219,1219,0,0,112,0,5.17,254.23,7.83,0.57,7
58969.0,1679,1621,399,2,1222,1222,0,0,110,0,5.18,254.42,7.84,0.57,6
58970.0,1679,1621,398,2,1223,1223,0,0,111,0,5.18,254.45,7.86,0.57,7
58971.0,1679,1622,397,1,1225,1225,0,0,112,0,5.18,254.43,7.83,0.57,6
58972.0,1679,1623,397,1,1226,1226,0,0,112,0,5.18,254.35,7.8,0.56,7
58973.0,1679,1625,399,2,1226,1226,0,0,114,0,5.17,254.35,7.78,0.56,6
58974.0,1679,1625,395,2,1230,1230,0,0,113,0,5.17,254.43,7.7,0.56,6
58975.0,1679,1625,393,3,1232,1232,0,0,115,0,5.17,254.49,7.71,0.55,6
58976.0,1679,1627,392,2,1235,1235,0,0,120,0,5.17,254.63,7.69,0.55,6
58977.0,1679,1628,391,3,1237,1237,0,0,119,0,5.17,254.78,7.7,0.55,6
58978.0,1679,1630,392,5,1238,1238,0,0,121,0,5.16,254.76,7.67,0.55,6
58979.0,1679,1632,391,4,1241,1241,0,0,120,0,5.16,254.63,7.63,0.55,7
58980.0,1679,1633,390,8,1243,1243,0,0,120,0,5.16,254.61,7.59,0.54,6
58981.0,1679,1635,390,7,1245,1245,0,0,120,0,5.15,254.39,7.51,0.54,7
58982.0,1679,1639,393,6,1246,1246,0,0,125,0,5.15,254.37,7.35,0.53,6
58983.0,1679,1639,391,8,1248,1248,0,0,124,0,5.15,254.4,7.28,0.52,6
58984.0,1679,1639,390,9,1249,1249,0,0,124,0,5.15,254.37,7.28,0.52,6
58985.0,1679,1641,390,7,1251,1251,0,0,130,0,5.15,254.53,7.18,0.52,6
58986.0,1679,1643,391,7,1252,1252,0,0,135,0,5.14,254.38,7.18,0.52,5
58987.0,1679,1644,389,7,1255,1255,0,0,134,0,5.14,254.43,7.1,0.52,6
58988.0,1679,1647,392,6,1255,1255,0,0,140,0,5.14,254.43,7.0,0.51,6
58989.0,1679,1649,393,6,1256,1256,0,0,143,0,5.13,254.54,6.91,0.5,6
58990.0,1679,1651,394,6,1257,1257,0,0,144,0,5.13,254.61,6.82,0.5,5
58991.0,1679,1653,395,5,1258,1258,0,0,146,0,5.13,254.6,6.74,0.49,5
58992.0,1679,1654,394,5,1260,1260,0,0,147,0,5.13,254.61,6.64,0.48,6
58993.0,1679,1655,395,5,1260,1260,0,0,149,0,5.12,254.61,6.55,0.48,6
58994.0,1679,1659,399,4,1260,1260,0,0,158,0,5.12,254.61,6.4,0.47,6
58995.0,1679,1659,397,4,1262,1262,0,0,151,0,5.12,254.58,6.36,0.46,6
58996.0,1679,1659,397,5,1262,1262,0,0,152,0,5.12,254.58,6.27,0.46,6
58997.0,1679,1661,396,3,1265,1265,0,0,152,0,5.13,254.47,6.17,0.45,7
58998.0,1679,1663,397,4,1266,1266,0,0,152,0,5.12,254.42,6.03,0.44,5
58999.0,1679,1663,396,5,1267,1267,0,0,153,0,5.12,254.34,5.94,0.43,5
59000.0,1679,1664,395,4,1269,1269,0,0,148,0,5.13,254.43,5.85,0.42,6
59001.0,1679,1666,395,3,1271,1271,0,0,140,0,5.12,254.59,5.9,0.43,6
59002.0,1679,1667,396,3,1271,1271,0,0,137,0,5.12,254.59,5.97,0.43,6
59003.0,1679,1668,394,2,1274,1274,0,0,137,0,5.13,254.51,6.1,0.44,6
59004.0,1679,1671,395,3,1276,1276,0,0,140,0,5.12,254.58,6.23,0.45,6
59005.0,1679,1672,395,4,1277,1277,0,0,139,0,5.12,254.52,6.4,0.46,6
59006.0,1679,1672,392,6,1280,1280,0,0,134,0,5.12,254.33,6.56,0.47,5
59007.0,1679,1674,393,4,1281,1281,0,0,133,0,5.12,254.22,6.66,0.48,6
59008.0,1911,1676,394,6,1282,1282,0,0,132,0,5.12,254.32,6.7,0.48,26
59009.0,1911,1676,392,8,1284,1284,0,0,130,0,5.12,254.25,6.72,0.48,6
59010.0,1911,1679,394,6,1285,1285,0,0,133,0,5.12,254.21,6.69,0.48,6
59011.0,1911,1679,390,7,1289,1289,0,0,136,0,5.12,254.08,6.6,0.48,7
59012.0,1911,1682,392,8,1290,1290,0,0,142,0,5.11,254.18,6.48,0.47,5
59013.0,1911,1684,391,7,1293,1293,0,0,142,0,5.11,254.14,6.36,0.47,6
59014.0,1911,1684,390,7,1294,1294,0,0,146,0,5.11,254.21,6.38,0.47,6
59015.0,1911,1685,388,9,1297,1297,0,0,153,0,5.11,254.37,6.3,0.47,7
59016.0,1911,1689,390,7,1299,1299,0,0,157,0,5.11,254.32,6.24,0.46,6
59017.0,1911,1689,388,8,1301,1301,0,0,157,0,5.11,254.38,6.16,0.46,7
59018.0,1911,1690,387,9,1303,1303,0,0,160,0,5.1,254.44,6.11,0.45,6
59019.0,1911,1693,388,6,1305,1305,0,0,161,0,5.11,254.5,5.99,0.44,6
59020.0,1911,1694,388,8,1306,1306,0,0,162,0,5.1,254.52,5.84,0.43,7
59021.0,1911,1694,386,10,1308,1308,0,0,164,0,5.1,255.27,5.82,0.43,7
59022.0,1911,1701,393,7,1308,1308,0,0,175,0,5.1,255.27,5.73,0.42,5
59023.0,1911,1702,394,7,1308,1308,0,0,170,0,5.51,255.27,5.7,0.42,6
59024.0,1911,1702,393,8,1309,1309,0,0,175,0,5.51,255.33,5.69,0.42,6
59025.0,1911,1706,396,5,1310,1310,0,0,181,0,5.51,255.27,5.56,0.41,7
59026.0,1911,1708,398,6,1310,1310,0,0,185,0,5.5,255.27,5.51,0.41,6
59027.0,1911,1709,398,7,1311,1311,0,0,189,0,5.5,255.27,5.52,0.41,6
59028.0,1911,1712,399,6,1313,1313,0,0,194,0,5.5,255.28,5.5,0.41,5
59029.0,1911,1712,398,7,1314,1314,0,0,194,0,5.5,255.38,5.5,0.41,6
